gene,metric,imaging,r_res,p_res,n,n_carriers_img,CGC,in_pathway,fdr_full,fdr_per_gene,fdr_per_gene_metric,fdr_best_per_gene,cohort
AFDN,max_abs_dll,kits_tumor_volume_ml,0.1781608302646537,0.0233148386097073,162,5,True,False,0.116340264901951,0.0932593544388293,0.0932593544388293,,KIRC
AFDN,mean_abs_dll,kits_tumor_volume_ml,0.1781608302646537,0.0233148386097073,162,5,True,False,0.116340264901951,0.0932593544388293,0.0932593544388293,,KIRC
MUC16,max_abs_dll,kits_tumor_volume_ml,0.1777471026417576,0.0236429113680603,162,16,False,False,0.1177803798368818,0.141198901101336,0.0945716454722415,,KIRC
MUC16,mean_abs_dll,kits_tumor_volume_ml,0.1772756398927356,0.024021595835479,162,16,False,False,0.119467403288449,0.141198901101336,0.0960863833419161,,KIRC
MYH2,mean_abs_dll,kits_tumor_volume_ml,0.1768708189717089,0.0243508987328201,162,5,False,False,0.1197462866828439,0.1136375274198273,0.0974035949312805,0.0258571398915512,KIRC
MYH2,max_dll,kits_tumor_volume_ml,-0.1768708189717089,0.0243508987328201,162,5,False,False,0.1197462866828439,0.1136375274198273,0.0974035949312805,,KIRC
MYH2,min_dll,kits_tumor_volume_ml,-0.1768708189717089,0.0243508987328201,162,5,False,False,0.1197462866828439,0.1136375274198273,0.0974035949312805,,KIRC
MYH2,max_abs_dll,kits_tumor_volume_ml,0.1768708189717089,0.0243508987328201,162,5,False,False,0.1197462866828439,0.1136375274198273,0.0974035949312805,,KIRC
MYH2,top1_signed,kits_tumor_volume_ml,-0.1768708189717089,0.0243508987328201,162,5,False,False,0.1197462866828439,0.1136375274198273,0.0974035949312805,,KIRC
MYH2,sum_abs_dll,kits_tumor_volume_ml,0.1768708189717089,0.0243508987328201,162,5,False,False,0.1197462866828439,0.1136375274198273,0.0974035949312805,,KIRC
DNAH8,top1_signed,kits_tumor_volume_ml,-0.1763917918685638,0.0247455645422512,162,7,False,False,0.1197462866828439,0.1154793011971726,0.0989822581690051,,KIRC
DNAH8,max_abs_dll,kits_tumor_volume_ml,0.1763917918685638,0.0247455645422512,162,7,False,False,0.1197462866828439,0.1154793011971726,0.0989822581690051,0.0260080933454273,KIRC
DNAH8,mean_abs_dll,kits_tumor_volume_ml,0.1763917918685638,0.0247455645422512,162,7,False,False,0.1197462866828439,0.1154793011971726,0.0989822581690051,,KIRC
DNAH8,min_dll,kits_tumor_volume_ml,-0.1763917918685638,0.0247455645422512,162,7,False,False,0.1197462866828439,0.1154793011971726,0.0989822581690051,,KIRC
DNAH8,sum_abs_dll,kits_tumor_volume_ml,0.1763917918685638,0.0247455645422512,162,7,False,False,0.1197462866828439,0.1154793011971726,0.0989822581690051,,KIRC
DNAH8,max_dll,kits_tumor_volume_ml,-0.1763917918685638,0.0247455645422512,162,7,False,False,0.1197462866828439,0.1154793011971726,0.0989822581690051,,KIRC
IGF2R,top1_signed,kits_tumor_volume_ml,-0.1763262339374746,0.0248000017325728,162,6,False,False,0.1197462866828439,0.0992000069302915,0.0992000069302915,,KIRC
IGF2R,max_dll,kits_tumor_volume_ml,-0.1763262339374746,0.0248000017325728,162,6,False,False,0.1197462866828439,0.0992000069302915,0.0992000069302915,,KIRC
IGF2R,min_dll,kits_tumor_volume_ml,-0.1763262339374746,0.0248000017325728,162,6,False,False,0.1197462866828439,0.0992000069302915,0.0992000069302915,,KIRC
IGF2R,mean_abs_dll,kits_tumor_volume_ml,0.1763262339374746,0.0248000017325728,162,6,False,False,0.1197462866828439,0.0992000069302915,0.0992000069302915,,KIRC
IGF2R,sum_abs_dll,kits_tumor_volume_ml,0.1763262339374746,0.0248000017325728,162,6,False,False,0.1197462866828439,0.0992000069302915,0.0992000069302915,,KIRC
IGF2R,max_abs_dll,kits_tumor_volume_ml,0.1763262339374746,0.0248000017325728,162,6,False,False,0.1197462866828439,0.0992000069302915,0.0992000069302915,,KIRC
RTTN,mean_abs_dll,kits_tumor_volume_ml,0.1749943398159393,0.0259284185327765,162,5,False,False,0.124590017555242,0.1083943630315178,0.1037136741311063,,KIRC
RTTN,sum_abs_dll,kits_tumor_volume_ml,0.1749943398159393,0.0259284185327765,162,5,False,False,0.124590017555242,0.1083943630315178,0.1037136741311063,,KIRC
RTTN,max_abs_dll,kits_tumor_volume_ml,0.1749943398159393,0.0259284185327765,162,5,False,False,0.124590017555242,0.1083943630315178,0.1037136741311063,,KIRC
BAP1,n_mutations,kits_tumor_volume_ml,-0.1746492533473244,0.0262278590029123,162,18,True,False,0.125826256052557,0.1049114360116494,0.1049114360116494,,KIRC
SALL1,n_mutations,kits_tumor_volume_ml,0.173754888826931,0.0270177352810427,162,6,False,False,0.1291728351781346,0.1161100486041964,0.1080709411241708,,KIRC
RTTN,top1_signed,kits_tumor_volume_ml,-0.1736646041736234,0.0270985907578794,162,5,False,False,0.1291728351781346,0.1083943630315178,0.1083943630315178,,KIRC
RTTN,max_dll,kits_tumor_volume_ml,-0.1736646041736234,0.0270985907578794,162,5,False,False,0.1291728351781346,0.1083943630315178,0.1083943630315178,,KIRC
RTTN,min_dll,kits_tumor_volume_ml,-0.1736646041736234,0.0270985907578794,162,5,False,False,0.1291728351781346,0.1083943630315178,0.1083943630315178,,KIRC
SALL1,max_dll,kits_tumor_volume_ml,-0.1725190806366747,0.0281425757433021,162,6,False,False,0.1339353206028923,0.1161100486041964,0.1125703029732084,,KIRC
SALL1,sum_abs_dll,kits_tumor_volume_ml,0.1715761451541698,0.0290275121510491,162,6,False,False,0.1370539497764724,0.1161100486041964,0.1161100486041964,,KIRC
SALL1,top1_signed,kits_tumor_volume_ml,-0.1715761451541698,0.0290275121510491,162,6,False,False,0.1370539497764724,0.1161100486041964,0.1161100486041964,,KIRC
SALL1,max_abs_dll,kits_tumor_volume_ml,0.1715761451541698,0.0290275121510491,162,6,False,False,0.1370539497764724,0.1161100486041964,0.1161100486041964,,KIRC
SALL1,mean_abs_dll,kits_tumor_volume_ml,0.1715761451541698,0.0290275121510491,162,6,False,False,0.1370539497764724,0.1161100486041964,0.1161100486041964,,KIRC
SALL1,min_dll,kits_tumor_volume_ml,-0.1715761451541698,0.0290275121510491,162,6,False,False,0.1370539497764724,0.1161100486041964,0.1161100486041964,,KIRC
MUC16,sum_abs_dll,kits_tumor_volume_ml,0.1714289371788162,0.0291677844413257,162,16,False,False,0.137498686845049,0.141198901101336,0.1166711377653029,,KIRC
KDM5C,mean_abs_dll,kits_tumor_volume_ml,0.1701812938269996,0.0303800161678143,162,9,True,False,0.1428129470910814,0.1223597719646958,0.1215200646712573,,KIRC
DSCAM,max_dll,kits_tumor_volume_ml,0.1701703614945456,0.0303908248669023,162,5,False,False,0.1428129470910814,0.1215632994676095,0.1215632994676095,,KIRC
KDM5C,top1_signed,kits_tumor_volume_ml,-0.1699695553227358,0.0305899429911739,162,9,True,False,0.1428488104626966,0.1223597719646958,0.1223597719646958,,KIRC
KDM5C,sum_abs_dll,kits_tumor_volume_ml,0.1699695553227358,0.0305899429911739,162,9,True,False,0.1428488104626966,0.1223597719646958,0.1223597719646958,,KIRC
KDM5C,min_dll,kits_tumor_volume_ml,-0.1699695553227358,0.0305899429911739,162,9,True,False,0.1428488104626966,0.1223597719646958,0.1223597719646958,,KIRC
KDM5C,max_abs_dll,kits_tumor_volume_ml,0.1699695553227358,0.0305899429911739,162,9,True,False,0.1428488104626966,0.1223597719646958,0.1223597719646958,,KIRC
MUC16,n_mutations,kits_tumor_volume_ml,0.1696717781544008,0.0308872596159172,162,16,False,False,0.1440118479592142,0.141198901101336,0.123549038463669,,KIRC
AKAP9,n_mutations,kits_tumor_volume_ml,0.1693577852301991,0.0312034251590837,162,7,False,False,0.1452590026126458,0.1248137006363351,0.1248137006363351,,KIRC
FBN2,sum_abs_dll,kits_tumor_volume_ml,0.1690763769056688,0.0314891140475793,162,8,False,False,0.1463606173177206,0.1713119384864453,0.1259564561903172,,KIRC
XIRP2,mean_abs_dll,kits_tumor_volume_ml,0.1663964645641551,0.0343229054264963,162,8,False,False,0.1592839032545333,0.1867091383201729,0.1372916217059852,,KIRC
DIP2C,top1_signed,kits_tumor_volume_ml,-0.166010870920051,0.0347478860447875,162,5,False,False,0.160242461663548,0.1617144975482403,0.1389915441791503,,KIRC
DIP2C,min_dll,kits_tumor_volume_ml,-0.166010870920051,0.0347478860447875,162,5,False,False,0.160242461663548,0.1617144975482403,0.1389915441791503,,KIRC
DIP2C,sum_abs_dll,kits_tumor_volume_ml,0.166010870920051,0.0347478860447875,162,5,False,False,0.160242461663548,0.1617144975482403,0.1389915441791503,,KIRC
DIP2C,max_abs_dll,kits_tumor_volume_ml,0.166010870920051,0.0347478860447875,162,5,False,False,0.160242461663548,0.1617144975482403,0.1389915441791503,,KIRC
DIP2C,n_mutations,kits_tumor_volume_ml,0.1659657001985789,0.0347979608438267,162,5,False,False,0.160242461663548,0.1617144975482403,0.1391918433753071,,KIRC
XIRP2,max_abs_dll,kits_tumor_volume_ml,0.16574147708095,0.0350474318222349,162,8,False,False,0.1611425832936039,0.1867091383201729,0.1401897272889396,,KIRC
XIRP2,sum_abs_dll,kits_tumor_volume_ml,0.1656821894208323,0.0351136476226825,162,8,False,False,0.1611986530862842,0.1867091383201729,0.1404545904907302,,KIRC
DIP2C,mean_abs_dll,kits_tumor_volume_ml,0.1654490600717424,0.0353750463386775,162,5,False,False,0.162149213939499,0.1617144975482403,0.1415001853547103,,KIRC
FBN2,n_mutations,kits_tumor_volume_ml,0.1644874041223257,0.0364707666502731,162,8,False,False,0.1669152878595323,0.1713119384864453,0.1458830666010926,,KIRC
LRP2,n_mutations,kits_tumor_volume_ml,0.1641627165762635,0.0368471292086885,162,7,False,False,0.1683264566327959,0.1567683031511474,0.1473885168347542,,KIRC
VHL,max_dll,tumor_kidney_ratio,0.1641242583356984,0.0368919244764908,162,78,True,True,0.1683264566327959,0.1733809624307093,0.1475676979059632,,KIRC
VHL,max_abs_dll,tumor_kidney_ratio,-0.1637234010066249,0.0373615750734495,162,78,True,True,0.1696909284918926,0.1733809624307093,0.1494463002937981,,KIRC
VHL,min_dll,tumor_kidney_ratio,0.1637234010066249,0.0373615750734495,162,78,True,True,0.1696909284918926,0.1733809624307093,0.1494463002937981,,KIRC
VHL,top1_signed,tumor_kidney_ratio,0.1637234010066249,0.0373615750734495,162,78,True,True,0.1696909284918926,0.1733809624307093,0.1494463002937981,,KIRC
SACS,mean_abs_dll,kits_tumor_volume_ml,0.163623444096821,0.0374794681991119,162,7,False,False,0.1697097619213203,0.15307970796072,0.1499178727964479,,KIRC
SACS,max_abs_dll,kits_tumor_volume_ml,0.163623444096821,0.0374794681991119,162,7,False,False,0.1697097619213203,0.15307970796072,0.1499178727964479,,KIRC
SACS,sum_abs_dll,kits_tumor_volume_ml,0.1635415730888703,0.0375762635775423,162,7,False,False,0.169890258356646,0.15307970796072,0.1503050543101694,,KIRC
VHL,sum_abs_dll,tumor_kidney_ratio,-0.1633084289828657,0.0378530629252364,162,78,True,True,0.170882813568692,0.1733809624307093,0.1514122517009456,,KIRC
VHL,mean_abs_dll,tumor_kidney_ratio,-0.1632463243262487,0.0379270855317176,162,78,True,True,0.1709583432426669,0.1733809624307093,0.1517083421268706,,KIRC
SACS,n_mutations,kits_tumor_volume_ml,0.1629600066185996,0.03826992699018,162,7,False,False,0.1722435326375522,0.15307970796072,0.15307970796072,,KIRC
LRP2,sum_abs_dll,kits_tumor_volume_ml,0.1622004697689809,0.0391920757877868,162,7,False,False,0.1755819318821975,0.1567683031511474,0.1567683031511474,,KIRC
LRP2,max_abs_dll,kits_tumor_volume_ml,0.1622004697689809,0.0391920757877868,162,7,False,False,0.1755819318821975,0.1567683031511474,0.1567683031511474,,KIRC
LRP2,mean_abs_dll,kits_tumor_volume_ml,0.1622004697689809,0.0391920757877868,162,7,False,False,0.1755819318821975,0.1567683031511474,0.1567683031511474,,KIRC
COL6A6,n_mutations,kits_tumor_volume_ml,0.1621556797545668,0.0392470337015501,162,7,False,False,0.1755819318821975,0.1569881348062007,0.1569881348062007,,KIRC
RBM39,n_mutations,kits_tumor_volume_ml,0.1608291844951895,0.0409042908555587,162,5,False,False,0.1827221615463882,0.163617163422235,0.163617163422235,,KIRC
FBN2,min_dll,kits_tumor_volume_ml,-0.1606830448212026,0.0410904112240067,162,8,False,False,0.1827329166802326,0.1713119384864453,0.1643616448960269,,KIRC
FBN2,max_abs_dll,kits_tumor_volume_ml,0.1606830448212026,0.0410904112240067,162,8,False,False,0.1827329166802326,0.1713119384864453,0.1643616448960269,,KIRC
FBN2,top1_signed,kits_tumor_volume_ml,-0.1606830448212026,0.0410904112240067,162,8,False,False,0.1827329166802326,0.1713119384864453,0.1643616448960269,,KIRC
CSMD1,max_dll,kits_tumor_volume_ml,-0.1601859963850301,0.0417287691785997,162,7,False,False,0.1841991822913337,0.1916459860733058,0.1669150767143989,,KIRC
CSMD1,mean_abs_dll,kits_tumor_volume_ml,0.1601859963850301,0.0417287691785997,162,7,False,False,0.1841991822913337,0.1916459860733058,0.1669150767143989,,KIRC
CSMD1,top1_signed,kits_tumor_volume_ml,-0.1601859963850301,0.0417287691785997,162,7,False,False,0.1841991822913337,0.1916459860733058,0.1669150767143989,,KIRC
CSMD1,max_abs_dll,kits_tumor_volume_ml,0.1601859963850301,0.0417287691785997,162,7,False,False,0.1841991822913337,0.1916459860733058,0.1669150767143989,,KIRC
CSMD1,min_dll,kits_tumor_volume_ml,-0.1601859963850301,0.0417287691785997,162,7,False,False,0.1841991822913337,0.1916459860733058,0.1669150767143989,,KIRC
CSMD1,sum_abs_dll,kits_tumor_volume_ml,0.1600363663632037,0.0419225594535356,162,7,False,False,0.1847812664835308,0.1916459860733058,0.1676902378141426,,KIRC
FBN2,mean_abs_dll,kits_tumor_volume_ml,0.1598445585685667,0.042172078388745,162,8,False,False,0.1856069054749486,0.1713119384864453,0.1686883135549801,,KIRC
FBN2,max_dll,kits_tumor_volume_ml,-0.1593448546402282,0.0428279846216113,162,8,False,False,0.1881495315264512,0.1713119384864453,0.1713119384864453,,KIRC
LYST,n_mutations,kits_tumor_volume_ml,0.1593086030700652,0.0428758986052234,162,10,False,False,0.1881495315264512,0.1715035944208938,0.1715035944208938,,KIRC
UBR4,n_mutations,kits_tumor_volume_ml,0.1591523796165132,0.043082894199983,162,6,False,False,0.1887802588733473,0.1723315767999323,0.1723315767999323,,KIRC
DIP2C,max_dll,kits_tumor_volume_ml,-0.1566978964939692,0.0464464448116035,162,5,False,False,0.2030177607037341,0.185785779246414,0.185785779246414,,KIRC
XIRP2,n_mutations,kits_tumor_volume_ml,0.1566825059177391,0.0464682072924431,162,8,False,False,0.2030177607037341,0.1867091383201729,0.1858728291697726,,KIRC
XIRP2,top1_signed,kits_tumor_volume_ml,-0.1565349504312438,0.0466772845800432,162,8,False,False,0.2033357915136481,0.1867091383201729,0.1867091383201729,,KIRC
XIRP2,min_dll,kits_tumor_volume_ml,-0.1565349504312438,0.0466772845800432,162,8,False,False,0.2033357915136481,0.1867091383201729,0.1867091383201729,,KIRC
MUC5B,n_mutations,kits_tumor_volume_ml,0.1557519461674728,0.0477999190712341,162,5,False,False,0.2079226800416364,0.1941288228366846,0.1911996762849365,0.0497312289326981,KIRC
MYO16,sum_abs_dll,kits_tumor_volume_ml,0.1553237743775671,0.0484232601061783,162,5,False,False,0.208374247246283,0.2259752138288322,0.1936930404247134,,KIRC
MYO16,mean_abs_dll,kits_tumor_volume_ml,0.1553237743775671,0.0484232601061783,162,5,False,False,0.208374247246283,0.2259752138288322,0.1936930404247134,,KIRC
MYO16,max_abs_dll,kits_tumor_volume_ml,0.1553237743775671,0.0484232601061783,162,5,False,False,0.208374247246283,0.2259752138288322,0.1936930404247134,,KIRC
MUC5B,sum_abs_dll,kits_tumor_volume_ml,0.1552494112483564,0.0485322057091711,162,5,False,False,0.208374247246283,0.1941288228366846,0.1941288228366846,,KIRC
MUC5B,max_abs_dll,kits_tumor_volume_ml,0.1552494112483564,0.0485322057091711,162,5,False,False,0.208374247246283,0.1941288228366846,0.1941288228366846,,KIRC
MUC5B,top1_signed,kits_tumor_volume_ml,-0.1552494112483564,0.0485322057091711,162,5,False,False,0.208374247246283,0.1941288228366846,0.1941288228366846,,KIRC
MUC5B,max_dll,kits_tumor_volume_ml,-0.1552494112483564,0.0485322057091711,162,5,False,False,0.208374247246283,0.1941288228366846,0.1941288228366846,,KIRC
MUC5B,min_dll,kits_tumor_volume_ml,-0.1552494112483564,0.0485322057091711,162,5,False,False,0.208374247246283,0.1941288228366846,0.1941288228366846,,KIRC
MUC5B,mean_abs_dll,kits_tumor_volume_ml,0.1552494112483564,0.0485322057091711,162,5,False,False,0.208374247246283,0.1941288228366846,0.1941288228366846,,KIRC
CHD4,min_dll,kits_tumor_heterogeneity,0.1549250577226006,0.0490097864424431,162,5,True,False,0.2086236843712559,0.0981699276359743,0.0980195728848863,,KIRC
CHD4,sum_abs_dll,kits_tumor_heterogeneity,-0.1549250577226006,0.0490097864424431,162,5,True,False,0.2086236843712559,0.0981699276359743,0.0980195728848863,,KIRC
CHD4,mean_abs_dll,kits_tumor_heterogeneity,-0.1549250577226006,0.0490097864424431,162,5,True,False,0.2086236843712559,0.0981699276359743,0.0980195728848863,,KIRC
CHD4,top1_signed,kits_tumor_heterogeneity,0.1549250577226006,0.0490097864424431,162,5,True,False,0.2086236843712559,0.0981699276359743,0.0980195728848863,,KIRC
CHD4,max_dll,kits_tumor_heterogeneity,0.1549250577226006,0.0490097864424431,162,5,True,False,0.2086236843712559,0.0981699276359743,0.0980195728848863,,KIRC
CHD4,max_abs_dll,kits_tumor_heterogeneity,-0.1549250577226006,0.0490097864424431,162,5,True,False,0.2086236843712559,0.0981699276359743,0.0980195728848863,,KIRC
CHD4,n_mutations,kits_tumor_heterogeneity,-0.1548742399434641,0.0490849638179871,162,5,True,False,0.2086460570268856,0.0981699276359743,0.0981699276359743,,KIRC
MYH2,n_mutations,kits_tumor_volume_ml,0.1545507574422421,0.0495657588184552,162,5,False,False,0.2103900772606978,0.1982630352738211,0.1982630352738211,,KIRC
MUC16,max_dll,kits_tumor_volume_ml,0.1504700183240901,0.055974193316183,162,16,False,False,0.2372542512151849,0.2238967732647321,0.2238967732647321,,KIRC
FAT3,n_mutations,kits_tumor_volume_ml,0.1500226232579882,0.0567166015752253,162,6,False,False,0.2400600554616629,0.2335208988128893,0.2268664063009013,0.058418099622482,KIRC
CUBN,max_abs_dll,kits_tumor_heterogeneity,0.1492531019439757,0.058012525428556,162,8,False,False,0.2439868214487611,0.1621969085880011,0.1160250508571121,,KIRC
CUBN,mean_abs_dll,kits_tumor_heterogeneity,0.1492531019439757,0.058012525428556,162,8,False,False,0.2439868214487611,0.1621969085880011,0.1160250508571121,,KIRC
CUBN,sum_abs_dll,kits_tumor_heterogeneity,0.1492531019439757,0.058012525428556,162,8,False,False,0.2439868214487611,0.1621969085880011,0.1160250508571121,,KIRC
FAT3,top1_signed,kits_tumor_volume_ml,-0.1490373410691091,0.0583802247032223,162,6,False,False,0.2439868214487611,0.2335208988128893,0.2335208988128893,,KIRC
FAT3,mean_abs_dll,kits_tumor_volume_ml,0.1490373410691091,0.0583802247032223,162,6,False,False,0.2439868214487611,0.2335208988128893,0.2335208988128893,,KIRC
FAT3,max_abs_dll,kits_tumor_volume_ml,0.1490373410691091,0.0583802247032223,162,6,False,False,0.2439868214487611,0.2335208988128893,0.2335208988128893,,KIRC
FAT3,max_dll,kits_tumor_volume_ml,-0.1490373410691091,0.0583802247032223,162,6,False,False,0.2439868214487611,0.2335208988128893,0.2335208988128893,,KIRC
FAT3,min_dll,kits_tumor_volume_ml,-0.1490373410691091,0.0583802247032223,162,6,False,False,0.2439868214487611,0.2335208988128893,0.2335208988128893,,KIRC
FAT3,sum_abs_dll,kits_tumor_volume_ml,0.1490373410691091,0.0583802247032223,162,6,False,False,0.2439868214487611,0.2335208988128893,0.2335208988128893,,KIRC
EP300,n_mutations,kits_tumor_volume_ml,0.1489708472235744,0.0584939292045853,162,5,True,True,0.244120118526549,0.2339757168183412,0.2339757168183412,,KIRC
TTN,n_mutations,kits_tumor_heterogeneity,-0.1484577917661622,0.0593773943296283,162,33,False,False,0.2474610959212445,0.4778465664722989,0.2263258474663802,0.0605531843163536,KIRC
MYO16,n_mutations,kits_tumor_volume_ml,0.1476475044513152,0.0607950008458165,162,5,False,False,0.2530157357376799,0.243180003383266,0.243180003383266,,KIRC
DNAH9,n_mutations,kits_tumor_volume_ml,0.1468444088528226,0.06222731693307,162,7,False,False,0.2586160358332604,0.3861169543670758,0.2489092677322801,,KIRC
CUBN,n_mutations,kits_tumor_heterogeneity,0.1460233105171661,0.0637202140881432,162,8,False,False,0.2644521819736016,0.1621969085880011,0.1274404281762865,,KIRC
DNAH9,mean_abs_dll,kits_tumor_volume_ml,0.145785709605131,0.064157639185606,162,7,False,False,0.2658977712914562,0.3861169543670758,0.2566305567424242,,KIRC
DNAH9,max_abs_dll,kits_tumor_volume_ml,0.1455965553395435,0.0645076267976922,162,7,False,False,0.2666076985655313,0.3861169543670758,0.2580305071907689,,KIRC
DNAH9,sum_abs_dll,kits_tumor_volume_ml,0.1455965553395435,0.0645076267976922,162,7,False,False,0.2666076985655313,0.3861169543670758,0.2580305071907689,,KIRC
SVEP1,max_dll,kits_tumor_heterogeneity,0.1451266523644457,0.0653838360008284,162,6,False,False,0.2688620513809385,0.1830747408023197,0.1307676720016569,,KIRC
SVEP1,top1_signed,kits_tumor_heterogeneity,0.1451266523644457,0.0653838360008284,162,6,False,False,0.2688620513809385,0.1830747408023197,0.1307676720016569,,KIRC
SVEP1,min_dll,kits_tumor_heterogeneity,0.1451266523644457,0.0653838360008284,162,6,False,False,0.2688620513809385,0.1830747408023197,0.1307676720016569,,KIRC
TTN,std_abs_dll,kits_tumor_volume_ml,0.1451108402909625,0.065413488372172,162,33,False,False,0.2688620513809385,0.4778465664722989,0.2616539534886881,,KIRC
TTN,mean_abs_dll,kits_tumor_heterogeneity,-0.1437139372356771,0.0680767692872049,162,33,False,False,0.279423768298514,0.4778465664722989,0.2379270912955317,,KIRC
DNAH8,n_mutations,kits_tumor_volume_ml,0.1423132816309608,0.0708352284414897,162,7,False,False,0.2903465956997327,0.283340913765959,0.283340913765959,,KIRC
CSMD1,n_mutations,kits_tumor_volume_ml,0.1389187708299722,0.0778981059508962,162,7,False,False,0.3188586394478388,0.3115924238035851,0.3115924238035851,,KIRC
STAG2,n_mutations,kits_tumor_necrotic_frac,0.1373993462361359,0.0812384460156622,162,6,True,False,0.3320760587818302,0.2843345610548177,0.1624768920313244,,KIRC
TTN,max_abs_dll,kits_tumor_heterogeneity,-0.1346293927181815,0.0876236462325393,162,33,False,False,0.3568287588287462,0.4778465664722989,0.2786766460878451,,KIRC
LRP2,min_dll,kits_tumor_heterogeneity,0.1345668907585152,0.0877722215081433,162,7,False,False,0.3568287588287462,0.2315905335216358,0.1755444430162866,,KIRC
LRP2,top1_signed,kits_tumor_heterogeneity,0.1345668907585152,0.0877722215081433,162,7,False,False,0.3568287588287462,0.2315905335216358,0.1755444430162866,,KIRC
LRP2,max_dll,kits_tumor_heterogeneity,0.1345668907585152,0.0877722215081433,162,7,False,False,0.3568287588287462,0.2315905335216358,0.1755444430162866,,KIRC
ABCA13,top1_signed,kits_tumor_necrotic_frac,-0.1341361442284158,0.0888016431939229,162,8,False,False,0.3600327490362311,0.252620798381426,0.1776032863878459,,KIRC
ABCA13,min_dll,kits_tumor_necrotic_frac,-0.1341361442284158,0.0888016431939229,162,8,False,False,0.3600327490362311,0.252620798381426,0.1776032863878459,,KIRC
COL24A1,n_mutations,kits_tumor_volume_ml,0.1332740494636636,0.0908908588406893,162,6,False,False,0.3656974532882535,0.3642268200980862,0.3635634353627575,0.0917819456920687,KIRC
COL24A1,max_dll,kits_tumor_volume_ml,-0.1332062937641004,0.0910567050245215,162,6,False,False,0.3656974532882535,0.3642268200980862,0.3642268200980862,,KIRC
COL24A1,max_abs_dll,kits_tumor_volume_ml,0.1332062937641004,0.0910567050245215,162,6,False,False,0.3656974532882535,0.3642268200980862,0.3642268200980862,,KIRC
COL24A1,mean_abs_dll,kits_tumor_volume_ml,0.1332062937641004,0.0910567050245215,162,6,False,False,0.3656974532882535,0.3642268200980862,0.3642268200980862,,KIRC
COL24A1,sum_abs_dll,kits_tumor_volume_ml,0.1332062937641004,0.0910567050245215,162,6,False,False,0.3656974532882535,0.3642268200980862,0.3642268200980862,,KIRC
COL24A1,min_dll,kits_tumor_volume_ml,-0.1332062937641004,0.0910567050245215,162,6,False,False,0.3656974532882535,0.3642268200980862,0.3642268200980862,,KIRC
COL24A1,top1_signed,kits_tumor_volume_ml,-0.1332062937641004,0.0910567050245215,162,6,False,False,0.3656974532882535,0.3642268200980862,0.3642268200980862,,KIRC
ROCK1,n_mutations,kits_tumor_heterogeneity,-0.1331538757913657,0.091185174223671,162,5,False,True,0.3657211826390248,0.3191481097828487,0.1823703484473421,,KIRC
CPEB4,min_dll,kits_tumor_heterogeneity,-0.1316952973087595,0.0948181948422258,162,5,False,False,0.3772499912122691,0.2042238042755632,0.1896363896844516,,KIRC
CPEB4,mean_abs_dll,kits_tumor_heterogeneity,0.1316952973087595,0.0948181948422258,162,5,False,False,0.3772499912122691,0.2042238042755632,0.1896363896844516,,KIRC
CPEB4,max_abs_dll,kits_tumor_heterogeneity,0.1316952973087595,0.0948181948422258,162,5,False,False,0.3772499912122691,0.2042238042755632,0.1896363896844516,,KIRC
CPEB4,top1_signed,kits_tumor_heterogeneity,-0.1316952973087595,0.0948181948422258,162,5,False,False,0.3772499912122691,0.2042238042755632,0.1896363896844516,,KIRC
CPEB4,sum_abs_dll,kits_tumor_heterogeneity,0.1316952973087595,0.0948181948422258,162,5,False,False,0.3772499912122691,0.2042238042755632,0.1896363896844516,,KIRC
CPEB4,max_dll,kits_tumor_heterogeneity,-0.1316952973087595,0.0948181948422258,162,5,False,False,0.3772499912122691,0.2042238042755632,0.1896363896844516,,KIRC
MAST4,top1_signed,kits_tumor_heterogeneity,-0.1310981379772962,0.0963383487877174,162,6,False,False,0.3802561280192447,0.2074979820043146,0.1926766975754349,,KIRC
MAST4,mean_abs_dll,kits_tumor_heterogeneity,0.1310981379772962,0.0963383487877174,162,6,False,False,0.3802561280192447,0.2074979820043146,0.1926766975754349,,KIRC
MAST4,min_dll,kits_tumor_heterogeneity,-0.1310981379772962,0.0963383487877174,162,6,False,False,0.3802561280192447,0.2074979820043146,0.1926766975754349,,KIRC
MAST4,max_dll,kits_tumor_heterogeneity,-0.1310981379772962,0.0963383487877174,162,6,False,False,0.3802561280192447,0.2074979820043146,0.1926766975754349,,KIRC
MAST4,max_abs_dll,kits_tumor_heterogeneity,0.1310981379772962,0.0963383487877174,162,6,False,False,0.3802561280192447,0.2074979820043146,0.1926766975754349,,KIRC
MAST4,sum_abs_dll,kits_tumor_heterogeneity,0.1310981379772962,0.0963383487877174,162,6,False,False,0.3802561280192447,0.2074979820043146,0.1926766975754349,,KIRC
ALMS1,max_abs_dll,kits_tumor_heterogeneity,0.1306685549101708,0.0974438114981445,162,5,False,False,0.3830992536369739,0.2728426721948046,0.194887622996289,,KIRC
ALMS1,sum_abs_dll,kits_tumor_heterogeneity,0.1306685549101708,0.0974438114981445,162,5,False,False,0.3830992536369739,0.2728426721948046,0.194887622996289,,KIRC
ALMS1,mean_abs_dll,kits_tumor_heterogeneity,0.1306685549101708,0.0974438114981445,162,5,False,False,0.3830992536369739,0.2728426721948046,0.194887622996289,,KIRC
MACF1,n_mutations,kits_tumor_volume_ml,0.1302803982757875,0.0984512854147394,162,7,False,False,0.3865508364178717,0.3296997073526123,0.3223216014795275,0.0984512854147394,KIRC
